abspm,total_crp,fatal_crp,injury_crp,pdo_crp
5.329999924,0.172727273,0.018181818,0.054545455,0.1
5.340000153,0.190909091,0.027272727,0.072727273,0.090909091
5.349999905,0.218181818,0.036363636,0.090909091,0.090909091
5.360000134,0.254545455,0.045454545,0.118181818,0.090909091
5.369999886,0.290909091,0.054545455,0.145454545,0.090909091
5.380000114,0.327272727,0.063636364,0.172727273,0.090909091
5.389999866,0.354545455,0.072727273,0.190909091,0.090909091
5.400000095,0.363636364,0.081818182,0.2,0.081818182
5.409999847,0.372727273,0.090909091,0.209090909,0.072727273
5.420000076,0.372727273,0.090909091,0.218181818,0.063636364
5.429999828,0.354545455,0.081818182,0.218181818,0.054545455
5.440000057,0.327272727,0.072727273,0.209090909,0.045454545
5.449999809,0.3,0.063636364,0.2,0.036363636
5.460000038,0.263636364,0.054545455,0.181818182,0.027272727
5.46999979,0.218181818,0.045454545,0.154545455,0.018181818
5.480000019,0.172727273,0.036363636,0.127272727,0.009090909
5.489999771,0.127272727,0.027272727,0.1,0
